ticket_id,created_date,resolved_date,first_response_date,category,priority,status,department_id,agent_id,reopened_flag,resolution_notes
1920,2025-09-21 17:31:54,2025-09-22 14:48:19,2025-09-21 18:05:07,Software,Medium,Resolved,8,5,0,Et ex iste totam.
1921,2024-11-02 14:04:06,2024-11-02 16:31:36,2024-11-02 15:16:14,Network,High,Resolved,4,14,1,Molestias totam perspiciatis cum explicabo neque.
1922,2024-03-28 17:22:20,2024-03-29 20:09:28,2024-03-28 18:17:51,Access,Low,Resolved,5,18,0,Quod eaque sed quam repellat fugit a doloremque.
1923,2024-06-11 13:26:16,2024-06-12 08:48:52,2024-06-11 15:06:11,Software,Medium,Resolved,4,9,0,Occaecati hic doloribus esse.
1924,2024-12-17 09:50:57,2024-12-17 13:52:40,2024-12-17 11:26:03,Network,Medium,Resolved,1,15,0,Dolore quod occaecati alias eos.
1925,2024-11-10 14:10:21,2024-11-10 18:48:11,2024-11-10 15:26:57,Software,High,Resolved,8,6,0,Sunt quos eius placeat inventore.
1926,2024-10-05 13:27:22,2024-10-05 20:08:42,2024-10-05 16:10:37,Software,Medium,Resolved,8,12,0,Consectetur nobis hic possimus.
1927,2024-08-15 19:27:34,2024-08-16 13:31:12,2024-08-15 20:18:36,Software,Medium,Resolved,3,19,0,Cupiditate nulla veniam blanditiis officiis atque dolore.
1928,2024-02-25 13:44:15,2024-02-26 14:07:35,2024-02-25 14:01:08,Software,High,Resolved,1,15,0,Odit quasi natus vel voluptate dolores facere similique.
1929,2025-04-10 17:49:18,2025-04-10 20:48:35,2025-04-10 18:47:44,Network,High,Resolved,5,9,0,Quod doloremque culpa.
1930,2025-02-14 11:14:21,2025-02-14 22:13:35,2025-02-14 14:26:00,Other,Medium,Resolved,2,11,0,Facilis dolore blanditiis similique a non.
1931,2025-07-03 12:23:22,,2025-07-03 17:00:55,Network,Low,Open,5,12,0,
1932,2025-05-28 10:26:25,2025-06-02 11:22:02,2025-05-28 11:59:33,Hardware,Low,Resolved,8,9,0,Voluptas autem esse consequuntur ex quaerat.
1933,2025-10-15 12:00:19,2025-10-15 16:48:58,2025-10-15 12:21:32,Hardware,High,Closed,4,15,0,Dolores voluptate vel expedita hic.
1934,2025-12-11 11:18:07,2025-12-11 16:36:23,2025-12-11 13:17:59,Network,Medium,Resolved,5,17,0,Sed repudiandae nulla necessitatibus itaque dolore.
1935,2024-01-27 11:52:24,2024-01-27 14:28:13,2024-01-27 12:19:26,Hardware,Critical,Resolved,3,2,0,Cum aut aspernatur fugiat et veritatis quo aut.
1936,2025-05-15 14:44:38,2025-05-15 21:57:55,2025-05-16 00:50:17,Hardware,Medium,Resolved,2,7,0,Id doloribus libero pariatur omnis.
1937,2025-08-22 13:25:43,2025-08-23 21:34:07,2025-08-22 18:32:27,Software,Low,Resolved,6,8,0,Nobis dolorem quidem inventore repellendus nihil facilis.
1938,2025-04-10 10:34:34,2025-04-15 06:26:20,2025-04-10 16:11:49,Software,Low,Resolved,8,3,0,Doloribus illo numquam assumenda.
1939,2024-11-13 10:40:19,2024-11-13 22:43:30,2024-11-13 13:21:04,Other,High,Closed,4,8,0,Numquam maiores facere accusantium quam cupiditate.
1940,2025-12-12 11:01:12,2025-12-14 08:42:29,2025-12-12 16:07:50,Access,Low,Resolved,8,1,0,Nesciunt fugit delectus error quidem velit.
1941,2025-07-28 16:24:52,2025-07-28 19:00:44,2025-07-28 18:02:58,Hardware,High,Resolved,7,7,0,Enim a beatae aliquam voluptas architecto.
1942,2024-03-10 10:32:55,2024-03-10 18:19:52,2024-03-10 14:00:38,Access,Medium,Closed,8,1,0,Nam sunt quibusdam.
1943,2024-11-26 17:51:24,2024-11-26 20:44:18,2024-11-26 18:17:29,Hardware,High,Resolved,4,19,0,Maiores ad eligendi harum expedita a quisquam.
1944,2026-02-15 12:16:40,2026-02-16 19:18:47,2026-02-15 13:41:32,Network,Medium,Resolved,3,3,0,Aliquid occaecati voluptas perferendis ducimus explicabo ducimus.
1945,2025-12-05 14:54:48,2025-12-10 23:33:49,2025-12-05 15:49:49,Other,Medium,Resolved,1,7,0,Ea ratione soluta fugiat.
1946,2025-07-06 10:37:13,,2025-07-06 17:09:58,Software,Low,Open,4,4,0,
1947,2024-09-23 13:08:10,,2024-09-23 14:00:57,Hardware,Critical,In Progress,5,1,0,
1948,2025-03-29 11:13:58,2025-03-31 18:17:43,2025-03-29 13:10:41,Hardware,Medium,Closed,8,10,0,Repellat asperiores optio voluptas totam tenetur.
1949,2025-03-21 10:34:15,2025-03-21 23:09:00,2025-03-21 11:10:51,Software,Medium,Resolved,3,16,1,Velit impedit minus recusandae in.
1950,2025-07-12 14:33:25,,2025-07-12 15:40:50,Network,Medium,Open,1,19,0,
1951,2024-10-31 15:50:25,,2024-10-31 17:16:24,Software,Medium,In Progress,2,3,0,
1952,2025-09-15 15:24:50,2025-09-19 10:27:16,2025-09-15 18:49:00,Other,Low,Resolved,4,16,0,Veritatis ad non.
1953,2025-09-02 13:03:07,2025-09-02 14:21:42,2025-09-02 15:11:43,Network,Medium,Resolved,3,7,0,Sint deleniti at perspiciatis officia nihil veritatis.
1954,2024-04-30 18:59:15,2024-05-01 13:22:50,2024-04-30 19:49:47,Hardware,High,Resolved,8,11,0,Quis reiciendis tempore quis voluptatem veniam dicta.
1955,2026-02-13 08:45:32,2026-02-14 22:46:19,2026-02-13 14:30:15,Software,Low,Resolved,4,7,0,Autem alias non ipsum eaque modi perferendis modi.
1956,2025-11-29 17:40:05,2025-11-30 11:48:23,2025-11-29 19:08:59,Hardware,Medium,Resolved,2,3,0,Error praesentium enim ratione.
1957,2024-05-05 08:10:47,2024-05-05 10:58:54,2024-05-05 08:20:56,Hardware,Critical,Resolved,7,7,0,Minus magni tempora voluptas rem.
1958,2024-01-13 18:21:51,2024-01-14 06:58:14,2024-01-13 21:00:06,Access,Medium,Resolved,1,3,0,Deserunt minus amet qui officiis delectus.
1959,2025-08-09 12:08:16,2025-08-10 17:02:02,2025-08-09 18:06:58,Other,Medium,Closed,1,3,0,Occaecati distinctio optio consectetur ab officia.
1960,2025-04-03 13:16:07,2025-04-04 10:52:48,2025-04-03 13:41:55,Access,Medium,Resolved,7,14,0,Iusto rerum nam unde.
1961,2026-01-01 18:51:45,2026-01-02 13:24:14,2026-01-01 19:24:18,Software,Medium,Resolved,7,16,0,Voluptate laboriosam pariatur magnam.
1962,2026-01-09 15:21:58,2026-01-10 11:17:07,2026-01-09 15:46:01,Access,Medium,Resolved,8,11,0,Nam vel non expedita distinctio veniam doloremque nemo.
1963,2025-12-18 17:28:46,2025-12-20 04:31:34,2025-12-19 07:27:40,Access,Low,Resolved,4,13,0,Odit accusantium repellendus.
1964,2025-08-20 17:23:52,2025-08-21 14:11:59,2025-08-21 02:58:35,Network,Low,Reopened,7,4,1,Ab asperiores nulla unde doloremque amet.
1965,2025-04-05 12:43:47,2025-04-05 22:01:18,2025-04-05 14:22:09,Software,Medium,Resolved,1,15,0,Ullam at temporibus sed aut rem.
1966,2025-11-27 08:13:37,2025-11-28 01:29:48,2025-11-27 08:39:48,Hardware,Medium,Resolved,8,12,0,Odit non maiores eveniet distinctio dolor.
1967,2025-10-27 15:26:04,,2025-10-27 17:00:50,Software,High,In Progress,4,2,0,
1968,2025-03-25 14:29:02,,2025-03-25 16:46:10,Software,Medium,Open,7,1,0,
1969,2025-03-30 09:50:05,2025-03-30 20:53:47,2025-03-30 10:20:04,Software,High,Closed,3,7,0,Quasi harum aspernatur distinctio enim ducimus rerum.
1970,2024-06-20 12:10:14,2024-06-22 19:33:55,2024-06-20 18:54:59,Hardware,Low,Resolved,2,7,0,Animi nam nisi id ipsam reprehenderit error quibusdam.
1971,2024-01-29 17:24:36,2024-01-30 06:58:38,2024-01-29 19:54:14,Other,High,Resolved,2,13,0,Aperiam consequatur impedit vero.
1972,2024-05-23 14:05:08,2024-05-23 16:24:03,2024-05-23 14:42:33,Network,High,Resolved,6,3,0,Veritatis omnis eveniet enim quidem labore nobis quos.
1973,2024-12-14 11:07:37,,2024-12-14 18:05:26,Network,Low,In Progress,4,1,0,
1974,2024-01-07 12:28:26,2024-01-08 03:52:47,2024-01-07 15:37:29,Access,Medium,Reopened,1,1,1,Ipsa minus magnam.
1975,2025-04-02 14:01:43,2025-04-02 15:27:40,2025-04-02 14:20:55,Hardware,High,Resolved,5,1,0,Accusamus tempore dignissimos veniam aperiam blanditiis.
1976,2024-11-29 14:26:59,2024-11-30 02:59:23,2024-11-29 17:20:07,Software,Medium,Resolved,5,3,0,Corporis ipsa rem quod.
1977,2025-12-17 09:51:10,2025-12-17 20:57:56,2025-12-17 12:23:08,Access,Medium,Resolved,6,1,0,Nostrum mollitia laudantium ullam enim nobis.
1978,2026-02-17 11:35:32,2026-02-17 23:49:45,2026-02-17 11:56:31,Hardware,Critical,Resolved,3,6,0,Aspernatur voluptate ad nisi corporis.
1979,2025-11-02 16:05:46,2025-11-02 19:53:10,2025-11-02 18:05:26,Access,Medium,Resolved,3,13,0,Consectetur beatae sint recusandae ipsam eligendi laborum.
1980,2024-10-02 13:08:55,2024-10-03 08:23:00,2024-10-02 15:43:34,Software,Medium,Resolved,1,1,0,Mollitia eius nulla quasi fugiat cupiditate.
1981,2026-01-08 13:30:34,2026-01-09 00:05:35,2026-01-08 17:58:32,Other,Medium,Resolved,6,7,0,Nulla ipsam eaque.
1982,2025-07-22 11:34:45,2025-07-22 13:32:56,2025-07-22 13:52:52,Network,Medium,Resolved,6,11,0,Perferendis veniam debitis vel.
1983,2025-06-28 12:45:06,2025-06-28 20:46:43,2025-06-28 14:44:23,Network,Medium,Reopened,1,1,1,Harum voluptas repellendus fuga neque.
1984,2024-01-29 14:22:04,2024-01-29 15:59:55,2024-01-29 14:34:07,Network,Critical,Resolved,7,7,0,Aliquid vero magnam qui voluptates.
1985,2025-08-12 15:12:48,,2025-08-12 18:36:52,Software,Medium,In Progress,1,11,0,
1986,2024-05-07 09:53:13,,2024-05-07 11:46:48,Access,Medium,Open,1,1,0,
1987,2025-12-13 17:50:19,2025-12-16 06:19:49,2025-12-13 19:28:19,Other,High,Resolved,7,19,0,Corporis est consequuntur praesentium porro.
1988,2024-03-12 11:41:36,2024-03-13 11:18:58,2024-03-12 19:05:33,Other,Low,Closed,8,8,0,Vitae totam earum voluptas.
1989,2024-10-31 11:19:12,,2024-10-31 13:39:05,Network,Medium,Open,2,17,0,
1990,2024-04-22 12:25:48,2024-04-22 19:26:54,2024-04-22 14:47:34,Access,Medium,Resolved,8,2,0,Molestiae debitis sit quo fugiat.
1991,2025-10-24 08:18:08,2025-10-27 10:59:29,2025-10-24 10:31:07,Software,Medium,Resolved,4,1,0,Nostrum aut iure deleniti quibusdam suscipit.
1992,2025-05-04 13:18:56,2025-05-06 19:43:37,2025-05-04 19:42:16,Hardware,Medium,Resolved,6,5,0,Odit sequi delectus vitae.
1993,2024-02-24 14:05:45,2024-02-25 08:58:10,2024-02-24 16:43:10,Other,Low,Resolved,5,1,0,Dolor cumque totam ducimus.
1994,2024-07-05 13:58:04,2024-07-14 03:12:42,2024-07-05 18:49:34,Software,Low,Resolved,3,1,0,Praesentium praesentium hic quisquam molestiae harum illo.
1995,2024-12-03 14:47:17,2024-12-04 01:42:00,2024-12-03 18:16:08,Software,Medium,Resolved,1,8,0,A possimus ratione odio.
1996,2025-12-11 13:30:51,2025-12-14 10:34:02,2025-12-11 22:05:52,Other,Low,Resolved,2,6,0,Optio suscipit sunt.
1997,2024-11-28 08:46:12,2024-11-29 00:19:35,2024-11-28 11:51:56,Hardware,Medium,Resolved,5,2,0,Alias deserunt sed unde.
1998,2025-04-07 14:15:53,2025-04-07 19:35:39,2025-04-07 15:27:36,Access,Medium,Resolved,2,10,0,Dolore deserunt ab exercitationem sed accusamus.
1999,2024-03-03 15:28:23,2024-03-04 07:24:44,2024-03-03 16:46:02,Access,High,Resolved,5,10,0,Amet fugit iste iste nam incidunt.
2000,2025-11-18 14:11:50,,2025-11-18 16:15:54,Other,Medium,Open,4,8,0,
2001,2024-04-10 17:15:01,2024-04-11 18:29:07,2024-04-11 05:08:31,Other,High,Resolved,3,7,0,Quod voluptas consectetur sapiente culpa.
2002,2025-05-02 18:01:40,2025-05-03 08:20:02,2025-05-02 19:32:15,Network,Medium,Resolved,6,2,0,Reprehenderit ad neque harum molestiae ab.
2003,2024-05-15 12:52:01,2024-05-15 21:11:21,2024-05-15 17:18:01,Software,High,Reopened,8,16,1,Dolores ut voluptate possimus.
2004,2024-10-06 10:57:41,2024-10-06 15:08:54,2024-10-06 13:20:50,Access,Medium,Resolved,8,3,0,Dolore distinctio in iste a qui.
2005,2025-06-06 16:02:31,2025-06-06 18:46:59,2025-06-06 16:25:05,Access,Critical,Resolved,1,7,0,Omnis vel cupiditate cum praesentium incidunt ullam.
2006,2024-09-17 18:04:39,,2024-09-17 21:30:56,Access,Medium,In Progress,3,11,0,
2007,2024-08-24 11:32:40,,2024-08-25 02:35:03,Network,Low,Open,4,3,0,
2008,2025-11-16 17:42:23,2025-11-16 21:13:22,2025-11-16 21:06:46,Access,Medium,Resolved,2,1,0,Nihil eius unde ipsam harum non.
2009,2025-11-06 13:51:22,2025-11-08 11:29:38,2025-11-06 19:53:45,Network,Medium,Reopened,4,10,1,Illo culpa sed ipsum recusandae hic magnam.
2010,2024-02-13 16:37:02,2024-02-13 18:43:12,2024-02-13 17:18:12,Hardware,Critical,Resolved,2,4,0,Ea dolor commodi sapiente pariatur.
2011,2025-08-31 11:17:51,2025-09-01 22:02:20,2025-08-31 14:42:22,Other,Medium,Resolved,1,18,0,Id id et reprehenderit.
2012,2025-12-02 12:26:59,2025-12-03 08:45:41,2025-12-02 15:48:40,Network,Low,Resolved,5,13,0,Nemo vel voluptates placeat mollitia doloremque.
2013,2024-02-05 08:09:45,2024-02-10 04:47:19,2024-02-05 15:00:06,Software,Low,Resolved,6,4,0,Excepturi magnam odio eius expedita.
2014,2025-03-06 12:29:33,2025-03-08 10:10:32,2025-03-06 19:23:13,Access,Low,Resolved,8,3,0,Eius nihil placeat explicabo.
2015,2024-04-15 15:22:18,,2024-04-15 16:28:28,Network,High,In Progress,4,3,0,
2016,2025-06-11 15:28:23,2025-06-12 10:06:12,2025-06-11 17:00:24,Hardware,Medium,Resolved,6,3,0,Amet earum perspiciatis architecto.
2017,2024-07-31 19:15:59,2024-08-01 08:27:47,2024-07-31 20:08:07,Access,Medium,Closed,8,7,0,Officia distinctio qui inventore perspiciatis mollitia cum odit.
2018,2025-03-14 12:50:13,2025-03-17 21:27:24,2025-03-14 20:59:59,Software,Medium,Resolved,6,1,0,Amet ad corporis cumque voluptatibus.
2019,2024-04-20 13:35:30,,2024-04-20 15:24:14,Network,Critical,Open,1,2,0,
2020,2024-01-25 15:21:18,2024-01-25 20:09:31,2024-01-25 15:53:43,Network,Critical,Resolved,8,19,0,Blanditiis quos soluta temporibus veniam.
2021,2025-05-04 10:24:06,2025-05-04 20:39:21,2025-05-04 11:07:10,Software,Critical,Resolved,6,8,0,Dolorum eos occaecati laboriosam officia.
2022,2024-11-10 14:14:01,2024-11-12 19:36:53,2024-11-10 19:09:14,Software,Low,Resolved,2,19,0,Tempora accusamus reprehenderit cumque voluptatibus earum cumque.
2023,2025-09-26 13:12:22,2025-09-27 23:25:32,2025-09-26 14:39:12,Hardware,Medium,Resolved,3,1,1,Unde illo eligendi optio.
2024,2024-08-17 17:18:02,2024-08-17 20:35:15,2024-08-17 17:57:09,Software,Medium,Resolved,4,4,0,Sapiente qui totam maxime tempora iure.
2025,2025-06-12 17:10:49,,2025-06-12 22:31:19,Access,Low,Open,1,3,0,
2026,2024-08-10 14:31:33,2024-08-15 11:59:33,2024-08-10 20:26:37,Network,Low,Resolved,4,19,0,Corrupti voluptatem eum magni tempora.
2027,2025-07-18 16:54:54,2025-07-18 23:13:09,2025-07-18 17:47:32,Software,Medium,Resolved,1,3,0,Aliquid maxime suscipit nostrum maxime non nemo.
2028,2025-04-17 11:04:19,2025-04-17 18:42:40,2025-04-17 11:19:20,Software,High,Resolved,1,4,0,Asperiores asperiores dicta ipsum ut aliquid ut.
2029,2024-09-26 16:38:48,2024-09-27 12:02:46,2024-09-26 19:33:02,Software,Medium,Resolved,1,3,0,Adipisci quas nemo magni esse dignissimos ea.
2030,2024-04-14 16:51:51,2024-04-15 00:53:19,2024-04-14 23:34:22,Network,Medium,Resolved,7,20,0,Nostrum sed vitae velit enim delectus inventore qui.
2031,2024-03-05 19:14:16,2024-03-06 03:52:00,2024-03-05 21:02:12,Hardware,High,Resolved,6,4,0,At voluptatibus repellendus.
2032,2024-03-28 15:14:10,2024-03-30 06:12:12,2024-03-28 15:29:52,Software,High,Resolved,8,10,0,Laboriosam eum libero reiciendis quod iusto.
2033,2025-01-30 13:18:42,2025-02-01 04:58:38,2025-01-30 14:08:06,Software,High,Resolved,1,3,0,Dolores hic suscipit aliquam repudiandae officiis.
2034,2025-11-08 19:38:17,2025-11-09 08:45:12,2025-11-08 22:00:59,Access,Medium,Resolved,2,3,1,Ex ab rerum voluptatum dolorem quod incidunt quod.
2035,2024-08-23 11:06:45,2024-08-25 15:35:32,2024-08-23 12:48:25,Software,Medium,Resolved,8,6,0,Repellendus vero odit accusamus ipsa possimus nam.
2036,2025-03-12 16:28:22,2025-03-15 07:28:00,2025-03-12 19:03:58,Hardware,Medium,Resolved,1,13,0,Doloremque temporibus excepturi sequi sequi accusantium.
2037,2024-12-06 12:50:06,2024-12-06 17:42:40,2024-12-06 16:42:36,Hardware,High,Reopened,1,1,1,Pariatur pariatur veniam eum dolore tempore.
2038,2025-07-28 12:40:40,2025-07-28 14:08:10,2025-07-28 15:57:07,Network,Medium,Resolved,2,3,0,Tempora ab iste deleniti voluptas quisquam eius.
2039,2025-04-11 16:00:48,2025-04-12 11:03:25,2025-04-11 19:19:01,Hardware,Medium,Resolved,8,16,0,Nobis quam labore ut.
2040,2025-03-30 14:07:59,,2025-03-30 14:36:31,Software,Medium,In Progress,6,2,0,
2041,2024-10-27 09:51:22,2024-10-28 08:20:55,2024-10-27 11:55:00,Software,Medium,Resolved,4,1,0,Modi iste cupiditate praesentium.
2042,2025-01-18 18:14:36,,2025-01-18 18:38:50,Software,Medium,In Progress,7,12,0,
2043,2025-09-24 15:37:37,2025-09-25 03:20:12,2025-09-24 19:05:24,Hardware,Medium,Resolved,8,3,0,Cumque neque cum distinctio quasi eum quae.
2044,2025-04-10 11:36:55,,2025-04-10 12:30:08,Software,Medium,In Progress,8,16,0,
2045,2025-07-27 16:54:33,2025-07-27 21:11:45,2025-07-27 19:25:02,Software,Medium,Resolved,5,5,0,Eum sint ratione soluta perspiciatis sunt in.
2046,2024-09-04 12:12:50,2024-09-15 09:10:41,2024-09-04 15:21:06,Hardware,Low,Resolved,8,2,0,Beatae saepe soluta repellendus quibusdam amet ducimus.
2047,2025-04-18 14:07:56,,2025-04-18 15:08:01,Access,Medium,Open,3,19,0,
2048,2025-02-06 12:13:52,,2025-02-06 12:38:48,Access,Medium,Open,1,11,0,
2049,2024-08-31 11:08:30,2024-09-02 07:19:37,2024-08-31 15:40:26,Access,Low,Resolved,6,13,0,Dolorum velit quam quia.
2050,2024-02-26 12:39:59,2024-02-27 00:22:58,2024-02-26 18:15:55,Hardware,Low,Resolved,1,4,0,Debitis saepe voluptas est suscipit tenetur sequi.
2051,2025-08-22 13:35:16,2025-09-01 06:20:07,2025-08-22 14:56:57,Access,Low,Resolved,6,3,0,A non unde deleniti mollitia asperiores.
2052,2025-11-01 16:33:54,2025-11-02 04:16:04,2025-11-01 20:25:28,Software,Low,Resolved,7,18,0,Neque officia veritatis cum consectetur.
2053,2024-09-25 14:31:43,2024-09-26 02:01:31,2024-09-25 21:20:10,Access,Low,Reopened,8,3,1,Architecto consectetur alias sunt.
2054,2024-05-21 10:04:49,2024-05-21 19:50:24,2024-05-21 14:14:54,Other,Medium,Reopened,8,1,1,Eius a reprehenderit voluptate saepe incidunt architecto.
2055,2025-01-28 09:40:40,2025-01-28 13:28:07,2025-01-28 10:07:36,Software,Critical,Resolved,1,4,0,Aliquam velit voluptate animi.
2056,2025-02-27 17:27:17,2025-03-01 13:54:14,2025-02-27 18:42:30,Software,High,Reopened,5,7,1,Nisi quidem consequuntur.
2057,2024-06-01 17:40:51,2024-06-02 02:37:36,2024-06-01 19:56:49,Software,Medium,Resolved,1,20,0,Itaque at maxime commodi quo enim impedit.
2058,2024-07-09 12:58:39,2024-07-09 19:42:25,2024-07-09 14:22:21,Software,High,Resolved,2,8,0,Illum inventore unde quo minima.
2059,2024-04-28 09:50:14,2024-04-29 02:34:04,2024-04-28 11:50:10,Software,Medium,Resolved,1,1,0,Nisi tempora placeat accusamus minima nulla dolores voluptatem.
2060,2025-11-06 16:03:49,2025-11-06 18:15:46,2025-11-06 18:24:53,Network,Medium,Resolved,8,17,0,Quam sequi asperiores veritatis quia perspiciatis.
2061,2025-12-31 15:24:15,2025-12-31 19:37:59,2025-12-31 15:38:24,Software,High,Resolved,1,13,0,Perferendis earum id temporibus vel recusandae assumenda.
2062,2024-01-07 11:20:22,2024-01-09 05:20:30,2024-01-07 14:50:38,Network,Medium,Closed,8,8,0,Eum modi sed maxime tempore quos.
2063,2025-08-15 12:22:04,2025-08-16 14:49:38,2025-08-15 13:00:10,Network,Medium,Resolved,1,9,0,Nemo asperiores ab neque.
2064,2024-01-13 11:33:27,,2024-01-13 17:10:33,Hardware,Medium,In Progress,8,14,0,
2065,2024-06-13 11:01:50,2024-06-13 22:45:10,2024-06-13 11:41:24,Hardware,Critical,Resolved,4,7,0,Fugit minima iure rem sed.
2066,2025-04-22 11:58:53,2025-04-23 21:17:56,2025-04-22 13:18:50,Access,Low,Resolved,1,17,0,Laboriosam non numquam et saepe distinctio ratione.
2067,2024-10-24 14:09:11,2024-10-24 15:25:28,2024-10-24 14:34:24,Hardware,High,Resolved,1,1,0,Ab corrupti sapiente fugit necessitatibus.
2068,2024-06-13 13:44:27,2024-06-13 14:40:23,2024-06-13 14:27:51,Access,High,Resolved,4,7,0,Modi incidunt minima eveniet.
2069,2024-03-23 08:07:39,2024-03-23 10:44:47,2024-03-23 09:11:35,Software,Medium,Resolved,2,3,0,Iste totam reiciendis libero corporis sint distinctio.
2070,2024-05-12 11:02:09,2024-05-12 22:45:23,2024-05-12 14:14:33,Access,Medium,Resolved,1,9,0,Praesentium vel rem iusto quaerat sapiente earum.
2071,2025-08-11 10:27:49,2025-08-13 03:58:39,2025-08-11 15:48:15,Network,Low,Resolved,4,4,0,Repudiandae ipsa ullam iusto exercitationem ducimus.
2072,2025-01-29 17:30:46,2025-01-29 22:15:31,2025-01-29 19:47:04,Hardware,High,Resolved,1,9,1,Quos eos a laudantium.
2073,2025-12-03 14:18:50,2025-12-04 06:51:25,2025-12-03 15:40:18,Access,Medium,Resolved,1,4,0,Omnis eum a quod ipsum nesciunt soluta.
2074,2025-08-23 10:06:07,2025-08-24 04:16:04,2025-08-23 13:37:56,Software,Medium,Resolved,1,14,0,Laudantium eum esse cum ut.
2075,2024-06-15 15:23:10,,2024-06-15 16:49:26,Access,Medium,Open,1,18,0,
2076,2025-04-11 15:40:19,,2025-04-11 19:03:40,Software,Low,In Progress,6,10,0,
2077,2025-11-23 11:23:02,,2025-11-23 12:40:52,Access,High,Open,8,11,0,
2078,2025-12-22 14:34:11,2025-12-22 23:57:12,2025-12-22 17:40:26,Software,High,Resolved,8,19,0,Neque nihil itaque odit ad alias quis dolores.
2079,2025-06-03 08:48:37,2025-06-04 14:31:49,2025-06-03 10:27:00,Software,Low,Resolved,4,10,0,Quas qui doloremque totam eligendi blanditiis vel.
2080,2025-12-09 16:42:46,2025-12-12 12:02:42,2025-12-09 20:20:51,Software,Low,Resolved,1,12,0,Fugit ipsa mollitia sunt sed.
2081,2025-11-27 11:28:37,,2025-11-27 11:54:19,Access,High,Open,6,15,0,
2082,2025-11-30 10:24:00,2025-12-04 14:09:57,2025-11-30 17:16:15,Network,Low,Closed,7,19,0,Veritatis deserunt corrupti dolores.
2083,2024-06-20 11:49:13,2024-06-20 15:39:19,2024-06-20 12:50:48,Software,Medium,Resolved,5,1,0,Cum ratione fuga repellat nulla.
2084,2025-10-12 14:33:37,2025-10-13 11:40:37,2025-10-12 14:55:46,Network,High,Resolved,5,9,0,Quaerat repellat odio corrupti minus dicta est.
2085,2025-10-16 13:56:55,,2025-10-16 15:38:40,Access,High,In Progress,1,11,0,
2086,2024-08-13 11:43:31,2024-08-15 08:32:57,2024-08-13 17:13:19,Access,Low,Reopened,5,5,1,Officiis odit est doloribus fuga.
2087,2025-02-10 14:06:34,2025-02-10 20:06:22,2025-02-10 19:45:54,Software,High,Resolved,5,8,0,Modi blanditiis suscipit debitis.
2088,2024-10-18 14:39:54,2024-10-18 23:22:58,2024-10-18 17:56:49,Access,Medium,Resolved,7,11,0,Incidunt expedita quam optio quaerat quos sit.
2089,2024-02-14 13:37:57,2024-02-15 12:18:00,2024-02-14 14:46:32,Access,Medium,Closed,1,11,0,Reiciendis ratione debitis rerum incidunt aliquid quaerat possimus.
